489,0.98,0.53,-0.47,-63.96,-274.05,-141.42
490,1,0.5,-0.36,-80.08,-319.64,-171.08
491,1.02,0.51,-0.13,-85.33,-358.03,-197.39
492,0.99,0.53,0.09,-79.35,-394.47,-215.94
493,0.9,0.48,0.32,-60.85,-429.81,-224.06
494,0.78,0.35,0.69,-25.02,-461.24,-223.45
495,0.62,0.32,0.91,19.59,-484.8,-214.48
496,0.72,0.27,0.93,56.52,-486.27,-196.23
497,0.77,-0.06,1.35,86.12,-451.97,-177.43
498,0.74,-0.34,2.13,100.59,-400.15,-173.46
499,0.69,-0.69,2.85,105.77,-358.03,-178.96
500,0.58,-0.87,3.37,126.53,-331.18,-177.06
501,0.35,-1.06,3.66,150.39,-307.25,-159
502,0.27,-1.36,3.97,158.45,-273.86,-137.15
503,0.07,-1.53,4,138.06,-231.63,-122.92
504,-0.18,-1.54,4,93.87,-183.04,-120.79
505,-0.33,-1.48,3.75,50.05,-117.92,-122.13
506,-0.6,-1.31,3.88,44.07,-40.65,-116.33
507,-0.73,-1.32,2.96,94.24,19.9,-97.29
508,-0.81,-1.3,2.87,54.38,73.18,-86.98
509,-0.95,-1.25,2.5,6.53,105.16,-74.46
510,-0.91,-1.15,2.18,-12.88,122.44,-60.06
511,-0.9,-1.17,1.96,-9.52,129.94,-44.01
512,-0.81,-1.21,1.81,19.71,129.39,-29.6
513,-0.68,-1.33,1.67,41.5,124.39,-18.49
514,-0.56,-1.44,1.54,51.88,121.03,-6.71
515,-0.43,-1.57,1.4,54.81,122.56,10.07
516,-0.32,-1.67,1.27,45.78,127.81,31.68
517,-0.22,-1.74,1.14,29.24,133.18,57.31
518,-0.11,-1.76,1,10.99,135.31,86
519,0.01,-1.75,0.87,-4.7,133.48,116.7
520,0.14,-1.67,0.77,-15.56,127.5,148.8
521,0.29,-1.52,0.71,-21.36,115.3,182.01
522,0.42,-1.38,0.67,-23.56,95.95,214.17
523,0.56,-1.24,0.66,-18.43,71.47,241.58
524,0.7,-1.09,0.63,-4.7,46.69,263.31
525,0.83,-0.91,0.57,7.26,26.98,281.74
526,0.92,-0.75,0.55,10.56,13.85,299.01
527,1.02,-0.6,0.55,8.48,4.39,312.01
528,1.06,-0.39,0.51,4.39,-3.66,317.69
529,1.05,-0.07,0.52,-2.2,-9.83,319.4
530,1.04,0.3,0.56,-10.99,-15.08,321.59
531,1.03,0.69,0.6,-18.13,-21.42,323.18
532,1.03,1.06,0.68,-19.65,-28.87,319.7
533,1.02,1.48,0.7,-12.57,-37.54,307.13
534,1.03,1.91,0.73,-1.77,-44.19,285.58
535,1.04,2.11,0.8,6.77,-46.33,258
536,1.07,2.29,0.76,18.92,-45.59,220.03
537,1.07,2.44,0.78,27.1,-39.49,172.67
538,1.08,2.38,0.83,9.52,-31.98,114.69
539,1.12,2.37,0.7,-16.66,-25.39,48.16
540,1.14,2.37,0.68,-37.11,-13,-17.4
541,1.06,2.36,0.72,-52.31,1.22,-73.12
542,1.03,2.2,0.76,-60.91,9.83,-116.64
543,1.02,2.03,0.75,-57.68,10.19,-155.15
544,1,1.79,0.76,-45.47,6.41,-191.22
545,0.96,1.57,0.79,-27.34,-0.24,-225.28
546,0.94,1.35,0.84,-6.59,-8.91,-255.68
547,0.92,1.11,0.93,12.63,-18.8,-279.79
548,0.86,0.86,1.02,29.05,-30.09,-297.67
549,0.8,0.6,1.06,43.09,-41.26,-311.22
550,0.78,0.32,1.1,54.14,-47.79,-323.67
551,0.8,0.05,1.21,58.35,-49.8,-336.49
552,0.78,-0.25,1.28,58.47,-50.11,-347.23
553,0.68,-0.62,1.32,66.77,-49.38,-352.36
554,0.49,-0.79,1.35,75.74,-50.42,-354.19
555,0.49,-1.04,1.24,68.6,-50.84,-349.18
556,0.43,-1.34,1.27,61.28,-40.41,-335.63
557,0.36,-1.58,1.31,52.98,-28.02,-322.45
558,0.32,-1.82,1.24,41.02,-19.1,-310.79
559,0.27,-1.97,1.18,25.09,-9.46,-300.35
560,0.19,-2.11,1.15,3.42,0.61,-286.38
561,0.15,-2.24,1.09,-24.72,7.63,-267.52
562,0.09,-2.29,0.99,-53.04,13.79,-243.41
563,0.03,-2.4,0.94,-74.1,20.45,-209.41
564,-0.03,-2.46,0.84,-85.02,24.48,-167.72
565,-0.05,-2.48,0.76,-84.23,26.25,-123.78
566,-0.08,-2.48,0.71,-71.66,25.63,-78.67
567,-0.12,-2.44,0.69,-55.85,22.16,-35.64
568,-0.06,-2.38,0.68,-45.23,16.11,7.39
569,-0.04,-2.27,0.71,-40.77,7.57,51.27
570,0.03,-2.12,0.74,-39.92,-3.17,94.73
571,0.09,-1.97,0.78,-38.82,-13.98,134.95
572,0.18,-1.81,0.83,-31.8,-23.93,169.98
573,0.25,-1.67,0.9,-20.57,-31.98,201.97
574,0.36,-1.48,0.93,-9.46,-36.19,232.85
575,0.48,-1.31,1,0.43,-34.85,264.71
576,0.59,-1.16,1.07,3.97,-29.91,292.66
577,0.69,-0.95,1.13,4.58,-25.76,313.72
578,0.76,-0.66,1.21,8.36,-23.86,333.68
579,0.82,-0.26,1.29,11.96,-25.15,357.73
580,0.86,0.08,1.35,11.29,-29.05,382.51
581,0.88,0.42,1.35,11.35,-33.14,394.65
582,0.91,0.75,1.36,13.55,-34.3,389.83
583,0.85,1.21,1.38,15.14,-31.98,373.29
584,0.76,1.84,1.47,14.71,-28.99,356.93
585,0.71,2.19,1.52,6.41,-29.79,343.69
586,0.74,2.4,1.48,-2.99,-32.1,315
587,0.67,2.64,1.43,-8.54,-30.09,265.14
588,0.83,2.8,1.32,-11.9,-22.09,206.79
589,0.86,2.6,1.31,-28.56,-9.95,139.34
590,0.81,2.69,1.27,-42.97,1.59,60
591,0.79,2.61,1.14,-45.72,13.24,-6.96
592,0.77,2.47,1.08,-40.77,26.92,-55.66
593,0.78,2.24,1.03,-33.08,36.99,-92.9
594,0.78,2.04,0.95,-28.81,40.34,-127.38
595,0.79,1.84,0.9,-24.35,39.12,-160.83
596,0.78,1.64,0.89,-17.46,34,-191.16
597,0.76,1.44,0.9,-5.49,24.96,-217.53
598,0.82,1.24,0.86,9.22,13.06,-239.5
599,0.73,1.01,1.05,24.23,-0.43,-258.12
600,0.77,0.79,1.05,38.7,-19.04,-274.6
601,0.73,0.59,1.11,61.83,-32.17,-284.97
602,0.7,0.35,1.2,82.4,-38.39,-289.25
603,0.69,0.08,1.26,90.52,-40.28,-291.75
604,0.63,-0.16,1.29,86,-36.5,-295.47
605,0.55,-0.44,1.3,73.85,-26.37,-298.58
606,0.48,-0.78,1.36,60.61,-11.6,-300.48
607,0.35,-1.17,1.45,50.72,2.75,-301.51
608,0.26,-1.65,1.55,39.61,12.45,-301.21
609,0.14,-1.88,1.6,22.64,18.01,-297.73
610,0.08,-2.25,1.7,9.7,24.9,-275.33
611,-0.02,-2.44,1.83,1.95,33.51,-236.69
612,-0.07,-2.57,1.91,-9.22,40.53,-187.87
613,-0.15,-2.54,1.88,-24.23,50.11,-135.31
614,-0.18,-2.44,1.79,-38.45,69.27,-83.5
615,-0.25,-2.36,1.78,-48.16,98.69,-38.09
616,-0.24,-2.13,1.67,-57.98,131.41,-2.69
617,-0.19,-1.93,1.58,-83.44,167.18,26.06
618,-0.16,-1.69,1.57,-118.65,200.81,49.13
619,-0.13,-1.41,1.43,-148.07,226.26,71.04
620,-0.09,-1.19,1.29,-166.81,250.24,92.41
621,-0.08,-1.01,1.23,-167.79,273.68,110.29
622,-0.03,-0.81,1.13,-154.54,294.01,126.28
623,0.01,-0.64,1.03,-145.87,312.26,141.97
624,0.02,-0.45,0.91,-148.07,327.39,157.53
625,0.07,-0.27,0.83,-153.38,337.04,173.95
626,0.13,-0.08,0.73,-162.48,338.99,187.44
627,0.1,0.14,0.63,-173.95,332.95,197.2
628,0.03,0.28,0.52,-179.44,320.86,205.93
629,0.02,0.36,0.36,-178.96,303.59,212.22
630,0.1,0.51,0.32,-161.32,284.79,211.24
631,0.06,0.61,0.23,-132.39,262.94,202.88
632,0.07,0.61,-0.02,-106.69,238.46,188.35
633,0.13,0.61,-0.17,-82.21,219.12,166.81
634,0.18,0.6,-0.26,-72.2,202.09,139.47
635,0.27,0.58,-0.42,-97.9,179.14,103.15
636,0.27,0.58,-0.58,-150.15,150.76,54.81
637,0.25,0.6,-0.65,-202.7,118.96,-2.32
638,0.28,0.61,-0.65,-244.57,83.13,-63.48
639,0.34,0.63,-0.66,-286.93,46.2,-127.26
640,0.38,0.7,-0.61,-330.93,13.79,-189.27
641,0.4,0.74,-0.54,-363.77,-14.71,-245.91
642,0.4,0.76,-0.44,-376.04,-40.53,-296.33
643,0.42,0.75,-0.32,-372.31,-64.82,-339.9
644,0.41,0.59,-0.2,-353.52,-88.32,-378.66
645,0.4,0.5,-0.08,-321.11,-112.12,-414.92
646,0.41,0.39,0.02,-291.5,-135.99,-446.72
647,0.43,0.25,0.09,-269.71,-156.31,-474.67
648,0.43,0.1,0.2,-247.99,-171.57,-498.66
649,0.5,-0.16,0.27,-230.96,-183.11,-519.71
650,0.53,-0.43,0.32,-230.59,-187.01,-540.1
651,0.55,-0.61,0.29,-250.49,-176.64,-558.96
652,0.58,-0.93,0.31,-273.25,-149.6,-567.14
653,0.67,-1.34,0.33,-281.25,-112.73,-564.33
654,0.76,-1.87,0.33,-264.1,-75.13,-553.1
655,0.89,-2.34,0.16,-200.13,-40.22,-525.02
656,1.03,-2.62,0.14,-87.89,-7.87,-464.29
657,0.86,-3.48,0.05,17.15,10.8,-373.17
658,0.74,-3.82,0.07,60.18,13.12,-292.54
659,0.63,-4,0.03,25.57,6.16,-233.22
660,0.46,-4,-0.1,-46.26,1.22,-188.17
661,0.29,-3.96,-0.2,-106.2,2.69,-152.47
662,0.15,-3.75,-0.31,-133.48,9.46,-112.43
663,0.05,-3.5,-0.42,-125.79,19.71,-61.71
664,-0.03,-3.24,-0.42,-90.64,29.54,-0.37
665,-0.04,-3.06,-0.41,-46.08,31.25,62.01
666,0,-2.91,-0.38,-8.54,24.29,112
667,0.07,-2.78,-0.36,10.99,11.23,145.08
668,0.17,-2.66,-0.34,12.15,-4.7,165.41
669,0.23,-2.49,-0.32,1.65,-20.51,179.99
670,0.29,-2.32,-0.26,-9.16,-34.79,196.17
671,0.38,-2.19,-0.22,-6.65,-46.51,215.58
672,0.42,-1.99,-0.22,5.31,-52.86,237.18
673,0.43,-1.78,-0.15,20.2,-53.1,264.28
674,0.48,-1.64,-0.07,36.01,-51.39,293.7
675,0.53,-1.47,-0.04,53.1,-48.83,318.3
676,0.54,-1.27,-0.02,68.24,-42.42,337.59
677,0.54,-1.06,0.02,73.24,-32.65,352.78
678,0.52,-0.88,0.05,69.7,-23.13,363.65
679,0.5,-0.72,0.06,65.8,-16.36,368.53
680,0.47,-0.55,0.05,63.84,-12.57,367.61
681,0.44,-0.38,0.05,59.63,-11.17,362.43
682,0.38,-0.25,0.03,52.19,-12.15,352.36
683,0.33,-0.1,0.02,39.86,-14.16,335.02
684,0.28,0.08,0.01,19.59,-17.4,310.55
685,0.23,0.25,-0.01,-2.2,-20.81,280.52
686,0.18,0.39,-0.03,-17.52,-23.86,246.89
687,0.13,0.51,-0.02,-23.19,-26.25,211.12
688,0.1,0.59,0.01,-21.06,-27.77,174.56
689,0.06,0.64,0.02,-13.61,-28.56,138.73
690,0.03,0.67,0.03,-3.05,-27.71,104.68
691,0.01,0.72,0.03,5.49,-24.29,74.52
692,-0.01,0.75,0.03,7.57,-19.29,49.8
693,-0.03,0.76,0.04,5.07,-14.16,28.2
694,-0.04,0.74,0.06,3.85,-10.38,5.92
695,-0.03,0.69,0.05,5.43,-8.12,-20.02
696,-0.03,0.66,0.05,7.57,-6.29,-49.07
697,-0.02,0.61,0.06,8.79,-5.07,-78.06
698,-0.01,0.55,0.06,7.26,-4.7,-106.08
699,0,0.48,0.07,2.81,-5.25,-133.61
700,0,0.42,0.08,-2.38,-5.49,-161.07
701,0.01,0.38,0.09,-4.27,-4.39,-186.16
702,0.03,0.32,0.12,0.55,-1.59,-207.82
703,0.05,0.26,0.14,12.39,2.44,-227.05
704,0.08,0.19,0.17,27.28,7.57,-244.32
705,0.11,0.1,0.2,38.39,12.27,-260.01
706,0.18,-0.07,0.27,45.29,15.63,-275.02
707,0.28,-0.34,0.33,49.44,17.33,-292.42
708,0.33,-0.62,0.29,45.17,19.78,-316.53
709,0.33,-0.83,0.21,28.99,27.4,-343.69
710,0.35,-0.92,0.19,4.64,40.47,-363.34
711,0.38,-1.04,0.26,-17.46,52.19,-364.87
712,0.4,-1.4,0.36,-15.38,53.59,-349.24
713,0.57,-1.74,0.44,24.6,42.72,-331.79
714,0.48,-2.29,0.44,88.68,27.89,-313.48
715,0.5,-2.52,0.53,147.4,18.01,-288.51
716,0.56,-2.81,0.57,181.58,15.08,-243.84
717,0.45,-3.05,0.62,195.62,22.58,-185.55
718,0.29,-3.18,0.65,187.74,36.01,-133.24
719,0.16,-3.17,0.67,160.03,48.65,-95.83
720,0.03,-3.08,0.69,126.59,57.19,-68.42
721,-0.07,-2.86,0.68,100.71,60.18,-44.13
722,-0.18,-2.64,0.65,88.93,59.39,-17.09
723,-0.27,-2.43,0.68,103.88,57.25,15.56
724,-0.32,-2.19,0.72,132.69,52,48.95
725,-0.37,-1.93,0.79,159.18,44.68,78.98
726,-0.4,-1.72,0.9,184.39,36.32,102.97
727,-0.41,-1.51,1,212.22,27.59,119.51
728,-0.38,-1.31,1.09,246.09,19.29,131.65
729,-0.36,-1.14,1.16,280.7,14.77,140.32
730,-0.32,-0.98,1.19,305.3,16.48,145.75
731,-0.24,-0.79,1.15,314.76,25.39,145.39
732,-0.22,-0.64,1.1,307.92,43.09,138.85
733,-0.17,-0.52,1.05,291.99,65.55,125.24
734,-0.13,-0.45,1,271.18,87.22,105.53
735,-0.13,-0.37,0.93,252.08,104.74,83.44
736,-0.11,-0.36,0.88,234.5,114.93,64.09
737,-0.08,-0.34,0.8,217.22,117,47.49
738,-0.07,-0.34,0.73,208.56,112.79,34.42
739,-0.06,-0.38,0.69,210.08,103.39,24.17
740,-0.04,-0.41,0.62,206.79,89.42,13.37
741,-0.04,-0.44,0.57,195.01,74.22,2.2
742,-0.03,-0.48,0.52,180.36,59.81,-8
743,-0.03,-0.53,0.47,174.74,48.28,-16.24
744,-0.07,-0.6,0.47,186.1,40.47,-18.49
745,-0.07,-0.72,0.5,190.55,32.53,-16.36
746,-0.1,-0.84,0.46,178.04,23.13,-15.56
747,-0.13,-0.97,0.47,170.1,15.69,-15.01
748,-0.14,-1.12,0.51,162.96,9.46,-14.1
749,-0.16,-1.23,0.52,146.97,2.69,-13
750,-0.16,-1.32,0.57,126.16,-2.99,-9.09
751,-0.14,-1.38,0.63,105.83,-6.65,-0.85
752,-0.14,-1.46,0.66,85.39,-8,10.62
753,-0.12,-1.51,0.7,63.96,-7.26,23.74
754,-0.1,-1.53,0.74,47.12,-3.6,39.12
755,-0.08,-1.54,0.78,36.8,1.65,56.82
756,-0.08,-1.55,0.79,28.14,6.29,75.62
757,-0.07,-1.55,0.8,16.97,8.67,94.24
758,-0.04,-1.51,0.8,2.08,9.09,111.88
759,0,-1.43,0.81,-14.95,8.61,130.43
760,0.04,-1.34,0.84,-28.2,6.59,150.82
761,0.08,-1.25,0.87,-32.04,1.77,171.63
762,0.11,-1.14,0.89,-26.31,-4.03,192.99
763,0.15,-1.01,0.91,-18.49,-8,214.84
764,0.19,-0.84,0.94,-18.55,-10.25,235.6
765,0.22,-0.65,0.98,-25.45,-13,254.52
766,0.25,-0.34,1,-33.39,-17.03,270.69
767,0.27,-0.02,1.04,-39.61,-21,285.4
768,0.3,0.21,1.07,-40.41,-25.63,295.59
769,0.3,0.49,1.06,-33.63,-29.85,295.35
770,0.32,0.82,1.06,-21.97,-30.15,289
771,0.28,1.12,1.08,-8.18,-27.1,282.78
772,0.26,1.32,1.09,3.3,-23.19,273.86
773,0.27,1.58,1.05,7.14,-19.35,257.45
774,0.27,1.69,0.96,1.04,-13.92,236.39
775,0.22,1.9,0.95,-16.91,-9.03,205.69
776,0.26,1.82,0.98,-41.32,-10.5,166.93
777,0.49,1.92,0.86,-57.5,-16.72,120.54
778,0.47,1.91,0.88,-56.52,-19.41,73.85
779,0.44,1.92,0.91,-46.69,-21.24,30.94
780,0.47,1.88,0.9,-35.64,-24.29,-4.88
781,0.49,1.8,0.87,-26.55,-26.25,-33.26
782,0.49,1.69,0.86,-22.34,-27.28,-55.85
783,0.48,1.57,0.86,-22.16,-29.97,-75.26
784,0.47,1.44,0.87,-19.47,-34.06,-93.93
785,0.47,1.33,0.88,-10.74,-38.82,-112.3
786,0.46,1.2,0.9,2.5,-42.79,-128.78
787,0.45,1.08,0.94,17.46,-46.26,-142.76
788,0.45,0.96,1,31.25,-49.44,-155.27
789,0.4,0.81,1.05,38.64,-51.64,-167.79
790,0.42,0.72,1.08,38.57,-52.43,-181.03
791,0.43,0.62,1.09,34.48,-52.12,-192.08
792,0.4,0.52,1.15,34.24,-48.58,-200.99
793,0.39,0.4,1.19,34.73,-45.65,-208.68
794,0.36,0.27,1.21,36.44,-44.13,-216.19
795,0.34,0.13,1.22,37.96,-42.18,-224.12
796,0.32,0,1.23,38.33,-38.82,-231.69
797,0.3,-0.13,1.23,39.18,-34.18,-236.63
798,0.28,-0.28,1.25,40.16,-28.69,-238.59
799,0.26,-0.42,1.26,38.02,-24.05,-237.92
800,0.23,-0.57,1.25,33.63,-20.57,-235.05
801,0.2,-0.71,1.23,31.13,-17.27,-229.8
802,0.14,-0.83,1.22,31.86,-13.85,-221.68
803,0.07,-1,1.19,33.75,-11.47,-210.57
804,0.01,-1.16,1.15,35.64,-9.89,-197.94
805,-0.06,-1.3,1.12,35.22,-8.61,-183.96
806,-0.12,-1.45,1.11,32.96,-8.48,-168.03
807,-0.19,-1.6,1.1,31.25,-10.62,-150.51
808,-0.25,-1.71,1.09,32.59,-14.77,-129.82
809,-0.31,-1.79,1.09,33.75,-19.78,-104.86
810,-0.36,-1.85,1.11,34.24,-24.66,-75.87
811,-0.4,-1.86,1.13,34.55,-28.81,-43.7
812,-0.41,-1.81,1.16,34.24,-30.7,-8.54
813,-0.42,-1.73,1.25,31.01,-29.91,28.5
814,-0.4,-1.56,1.3,28.14,-27.77,64.88
815,-0.39,-1.36,1.38,24.78,-22.89,98.21
816,-0.34,-1.09,1.47,25.15,-16.36,127.26
817,-0.28,-0.81,1.54,27.1,-9.95,151.31
818,-0.23,-0.45,1.66,26.06,-3.78,169.62
819,-0.17,-0.15,1.76,22.46,-0.18,182.86
820,-0.15,0.23,1.73,17.03,2.93,188.9
821,-0.13,0.38,1.88,4.33,8.61,187.26
822,-0.06,0.68,1.82,1.71,14.22,175.66
823,0.02,0.84,1.77,5.92,28.32,162.23
824,0.02,0.85,1.77,6.84,50.48,144.96
825,0.09,0.91,1.71,3.3,73.97,118.84
826,0.13,0.9,1.64,-9.34,98.02,86.36
827,0.15,0.88,1.58,-19.47,121.89,56.15
828,0.2,0.82,1.51,-24.48,142.09,34.18
829,0.22,0.74,1.43,-23.93,157.47,21.79
830,0.21,0.68,1.34,-21.12,167.48,15.32
831,0.19,0.6,1.23,-22.95,173.03,11.6
832,0.18,0.55,1.1,-23.01,176.15,8.61
833,0.16,0.5,0.94,-20.39,178.89,5.55
834,0.16,0.43,0.86,-19.9,181.34,1.59
835,0.14,0.4,0.79,-16.72,180.6,-2.32
836,0.13,0.35,0.72,-14.22,174.38,-3.72
837,0.12,0.32,0.61,-10.8,164.25,-1.95
838,0.1,0.28,0.52,-7.32,152.89,3.17
839,0.08,0.23,0.46,-4.39,141.91,9.03
840,0.02,0.2,0.39,-2.99,130.74,12.57
841,-0.02,0.17,0.28,-5.49,120.36,12.88
842,-0.06,0.15,0.17,-7.57,113.53,10.5
843,-0.09,0.12,0.07,-9.7,109.31,6.84
844,-0.12,0.1,-0.03,-14.34,105.65,2.75
845,-0.13,0.07,-0.16,-22.03,101.62,-1.89
846,-0.14,0.04,-0.3,-31.56,96.8,-7.08
847,-0.16,-0.01,-0.44,-43.4,90.7,-12.02
848,-0.17,-0.04,-0.53,-54.5,81.54,-16.11
849,-0.18,-0.06,-0.63,-62.32,66.65,-18.31
850,-0.21,-0.09,-0.71,-68.42,46.02,-18.74
851,-0.22,-0.09,-0.76,-74.28,20.08,-17.82
852,-0.23,-0.08,-0.82,-80.02,-10.5,-15.44
853,-0.21,-0.04,-0.83,-84.05,-43.09,-12.08
854,-0.17,-0.03,-0.79,-84.17,-76.54,-9.16
855,-0.15,-0.02,-0.72,-79.35,-110.53,-9.16
856,-0.11,-0.01,-0.65,-69.82,-143.07,-11.72
857,-0.08,-0.02,-0.56,-57.31,-171.14,-15.56
858,-0.05,-0.05,-0.45,-45.04,-193.73,-19.23
859,-0.01,-0.06,-0.32,-39.92,-211.67,-22.09
860,0.02,-0.05,-0.18,-41.26,-225.71,-22.95
861,0.1,-0.03,-0.06,-44.98,-236.15,-21.18
862,0.24,-0.03,0.19,-53.16,-242.86,-20.26
863,0.33,-0.04,0.5,-55.36,-251.4,-23.07
864,0.32,-0.01,0.77,-37.54,-265.14,-26.67
865,0.49,-0.04,1.12,-7.69,-278.32,-25.63
866,0.62,-0.07,1.65,21,-288.45,-18.49
867,0.59,-0.03,2.05,36.38,-300.54,-6.04
868,0.57,0.12,2.25,41.26,-305.85,11.35
869,0.56,0.24,2.42,37.84,-291.99,27.77
870,0.48,0.19,2.75,17.09,-250.92,31.74
871,0.5,0.41,2.87,-9.46,-197.51,15.5
872,0.44,0.4,2.69,-6.65,-175.11,-7.87
873,0.37,0.48,2.75,4.03,-140.87,-23.93
874,0.21,0.38,2.74,4.33,-107.85,-33.2
875,0.19,0.39,2.64,-11.35,-82.28,-42.54
876,0.09,0.33,2.48,-25.45,-60.85,-48.34
877,0.02,0.26,2.37,-27.59,-39.43,-52.37
878,-0.02,0.18,2.31,-21.06,-22.95,-57.56
879,-0.11,0.09,2.15,-14.65,-13.67,-63.17
880,-0.18,-0.02,2.01,-6.41,-4.58,-67.02
881,-0.22,-0.16,1.9,1.65,5.74,-68.54
882,-0.27,-0.29,1.79,4.33,14.4,-70.07
883,-0.28,-0.41,1.66,3.3,21.85,-70.62
884,-0.3,-0.53,1.6,3.97,29.05,-67.57
885,-0.29,-0.68,1.55,8.85,33.75,-60.79
886,-0.28,-0.83,1.48,15.56,35.71,-51.45
887,-0.25,-0.94,1.47,24.72,37.23,-39.73
888,-0.23,-1.08,1.4,35.22,39.18,-24.9
889,-0.19,-1.21,1.35,44.07,44.74,-8.91
890,-0.12,-1.3,1.32,47.67,53.59,6.16
891,-0.06,-1.33,1.26,44.13,63.29,23.01
892,0,-1.37,1.2,35.28,72.88,43.27
893,0.07,-1.33,1.15,24.66,80.75,64.51
894,0.15,-1.31,1.09,16.42,85.45,87.34
895,0.22,-1.26,1.04,13.06,86.61,111.02
896,0.3,-1.19,1,12.94,84.96,133.06
897,0.36,-1.12,0.95,13.85,81.18,153.56
898,0.42,-1.03,0.89,17.4,76.97,172.3
899,0.48,-0.95,0.84,21.24,73.67,189.09
900,0.53,-0.85,0.79,21.97,71.78,203.61
901,0.58,-0.75,0.75,21.97,70.31,216.31
902,0.64,-0.65,0.7,26.31,68.91,227.6
903,0.68,-0.51,0.67,36.44,67.75,238.28
904,0.71,-0.37,0.66,45.65,65.67,248.54
905,0.76,-0.19,0.62,48.65,62.26,256.96
906,0.8,0.09,0.61,44.07,58.72,263.31
907,0.82,0.37,0.61,31.13,54.63,269.23
908,0.82,0.66,0.61,10.38,47.67,269.9
909,0.8,0.91,0.59,-10.62,38.09,261.35
910,0.75,1.15,0.62,-20.32,27.4,244.45
911,0.71,1.35,0.62,-16.24,16.78,221.98
912,0.67,1.55,0.66,-5.62,8.48,195.5
913,0.62,1.68,0.67,-0.49,3.05,165.89
914,0.6,1.78,0.68,-5.37,1.77,132.45
915,0.57,1.85,0.7,-15.69,4.27,96.86
916,0.56,1.89,0.72,-28.75,8,61.71
917,0.55,1.88,0.73,-41.69,10.8,28.08
918,0.56,1.83,0.74,-50.11,12.39,-4.21
919,0.56,1.75,0.74,-52,12.45,-35.03
920,0.57,1.63,0.72,-50.29,11.29,-63.48
921,0.56,1.51,0.72,-45.72,9.09,-89.42
922,0.58,1.39,0.71,-40.04,5.86,-112.12
923,0.6,1.24,0.71,-34.55,1.53,-132.08
924,0.61,1.1,0.73,-28.02,-5,-150.63
925,0.62,0.99,0.75,-22.64,-14.65,-166.87
926,0.64,0.88,0.79,-19.04,-25.88,-179.57
927,0.65,0.76,0.85,-14.89,-37.17,-189.82
928,0.66,0.65,0.91,-8.79,-47.97,-198.36
929,0.66,0.54,0.95,-1.4,-56.95,-206.12
930,0.65,0.43,0.99,8.42,-62.19,-212.83
931,0.62,0.33,1.01,14.47,-63.35,-218.63
932,0.59,0.22,1.06,13.55,-61.71,-223.63
933,0.54,0.16,1.11,7.26,-58.9,-226.75
934,0.48,0.1,1.14,0.37,-55.24,-226.07
935,0.44,0.02,1.14,-5.31,-48.46,-223.82
936,0.38,-0.08,1.19,-11.11,-39,-224.18
937,0.31,-0.2,1.29,-14.28,-31.37,-228.52
938,0.26,-0.29,1.38,-7.39,-27.53,-231.45
939,0.24,-0.38,1.48,3.97,-24.6,-228.33
940,0.18,-0.55,1.61,13.61,-20.87,-221.07
941,0.13,-0.74,1.74,18.13,-17.09,-214.78
942,0.12,-0.87,1.87,17.15,-10.99,-207.64
943,0.08,-1.03,2,14.89,-1.59,-195.25
944,0.03,-1.15,2.08,15.01,9.52,-179.26
945,0.01,-1.24,2.12,16.72,23.5,-162.35
946,-0.01,-1.3,2.12,18.13,41.32,-145.02
947,-0.03,-1.32,2.09,21.12,62.87,-127.69
948,-0.05,-1.3,2.02,20.75,85.33,-108.95
949,-0.08,-1.25,1.88,11.66,107.36,-89.42
950,-0.07,-1.16,1.74,-2.14,129.58,-70.37
951,-0.05,-1.08,1.6,-20.57,149.72,-52.92
952,-0.04,-0.97,1.46,-35.03,165.47,-37.9
953,-0.04,-0.87,1.29,-37.35,176.57,-23.99
954,-0.02,-0.77,1.13,-28.02,184.69,-10.56
955,0.01,-0.67,1,-14.65,190.37,1.53
956,0.01,-0.54,0.85,-6.96,192.63,12.02
957,0.02,-0.43,0.66,-6.77,193.24,20.81
958,0.02,-0.29,0.52,-8.61,193.85,27.83
959,0,-0.18,0.39,-12.39,191.71,33.87
960,-0.02,-0.1,0.26,-16.97,185.61,38.02
961,-0.03,0,0.11,-17.82,177.06,39.06
962,-0.05,0.08,-0.03,-16.97,167.42,39.06
963,-0.07,0.14,-0.15,-18.19,155.88,37.54
964,-0.09,0.2,-0.27,-20.57,141.48,34
965,-0.09,0.22,-0.39,-21.55,124.08,29.11
966,-0.11,0.25,-0.48,-21.67,103.45,23.44
967,-0.1,0.27,-0.55,-20.45,78.86,18.07
968,-0.09,0.27,-0.59,-18.62,50.17,13.43
969,-0.09,0.27,-0.63,-18.07,18.01,8.42
970,-0.09,0.31,-0.63,-18.07,-16.24,2.99
971,-0.09,0.34,-0.62,-18.07,-50.66,-1.71
972,-0.07,0.35,-0.6,-19.29,-83.44,-7.02
973,-0.07,0.36,-0.54,-22.83,-113.16,-15.01
974,-0.07,0.37,-0.46,-26.67,-139.95,-24.72
975,-0.1,0.35,-0.36,-29.72,-163.7,-35.46
976,-0.12,0.34,-0.26,-26.92,-183.9,-46.51
977,-0.15,0.32,-0.17,-19.71,-200.2,-55.18
978,-0.15,0.27,0.01,-13.12,-212.04,-61.04
979,-0.11,0.22,0.2,-5.92,-222.72,-65.49
980,-0.08,0.14,0.38,-0.49,-231.38,-68.66
981,-0.06,0.05,0.63,4.7,-236.33,-71.41
